SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO,region_norm,pais_norm,sexo_norm,edad_norm,anio,pais_norm_merge,ACOGIDAS_TOTAL,RESUELTAS_ARCHIVA,RESUELTAS_OTORGA,RESUELTAS_RECHAZA_RT,RESUELTAS_RECHAZA_ABANDONO,RESUELTAS_TOTAL,TASA_OTORGA,TASA_RECHAZO,TASA_ARCHIVO,ACOGIDAS_LAG1,RESUELTAS_LAG1,TASA_REGULARIZACION,PROP_ESTIMACION_GRUPO,ACOGIDAS_PER_CAPITA,RESUELTAS_PER_CAPITA
M,25 A 29,ALEMANIA,2020,3,ANTOFAGASTA,2.0,2.0,,2.0,4,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,25 a 29,2020,alemania,,,,,,,,,,,,0.499999999875,0.05333333333333334,,
M,25 A 29,ALEMANIA,2021,3,ANTOFAGASTA,2.0,3.0,,3.0,5,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,25 a 29,2021,alemania,,,,,,,,,,,,0.59999999988,0.06329113924050633,,
M,25 A 29,ALEMANIA,2022,3,ANTOFAGASTA,1.0,1.0,,1.0,2,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,25 a 29,2022,alemania,,,,,,,,,,,,0.49999999975,0.02564102564102564,,
M,25 A 29,ALEMANIA,2023,3,ANTOFAGASTA,,2.0,1.0,3.0,3,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,25 a 29,2023,alemania,,,,,,,,,,,,0.9999999996666666,0.0375,,
M,30 A 34,ALEMANIA,2018,3,ANTOFAGASTA,2.0,,,,2,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,30 a 34,2018,alemania,,,,,,,,,,,,,0.029411764705882353,,
M,30 A 34,ALEMANIA,2019,3,ANTOFAGASTA,4.0,,,,4,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,30 a 34,2019,alemania,,,,,,,,,,,,,0.057971014492753624,,
M,30 A 34,ALEMANIA,2020,3,ANTOFAGASTA,7.0,,,,7,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,30 a 34,2020,alemania,,,,,,,,,,,,,0.09333333333333334,,
M,30 A 34,ALEMANIA,2021,3,ANTOFAGASTA,7.0,1.0,,1.0,8,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,30 a 34,2021,alemania,,,,,,,,,,,,0.124999999984375,0.10126582278481013,,
M,30 A 34,ALEMANIA,2022,3,ANTOFAGASTA,8.0,,,,8,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,30 a 34,2022,alemania,,,,,,,,,,,,,0.10256410256410256,,
M,30 A 34,ALEMANIA,2023,3,ANTOFAGASTA,7.0,,,,7,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,30 a 34,2023,alemania,,,,,,,,,,,,,0.0875,,
M,35 A 39,ALEMANIA,2018,3,ANTOFAGASTA,3.0,,,,3,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,35 a 39,2018,alemania,,,,,,,,,,,,,0.04411764705882353,,
M,35 A 39,ALEMANIA,2019,3,ANTOFAGASTA,3.0,,,,3,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,35 a 39,2019,alemania,,,,,,,,,,,,,0.043478260869565216,,
M,35 A 39,ALEMANIA,2020,3,ANTOFAGASTA,3.0,1.0,,1.0,4,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,35 a 39,2020,alemania,,,,,,,,,,,,0.2499999999375,0.05333333333333334,,
M,35 A 39,ALEMANIA,2021,3,ANTOFAGASTA,2.0,,,,2,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,35 a 39,2021,alemania,,,,,,,,,,,,,0.02531645569620253,,
M,35 A 39,ALEMANIA,2022,3,ANTOFAGASTA,,1.0,,1.0,1,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,35 a 39,2022,alemania,,,,,,,,,,,,0.9999999989999999,0.01282051282051282,,
M,35 A 39,ALEMANIA,2023,3,ANTOFAGASTA,2.0,1.0,,1.0,3,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,35 a 39,2023,alemania,,,,,,,,,,,,0.3333333332222222,0.0375,,
M,40 A 44,ALEMANIA,2021,3,ANTOFAGASTA,1.0,1.0,,1.0,2,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,40 a 44,2021,alemania,,,,,,,,,,,,0.49999999975,0.02531645569620253,,
M,40 A 44,ALEMANIA,2022,3,ANTOFAGASTA,3.0,,,,3,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,40 a 44,2022,alemania,,,,,,,,,,,,,0.038461538461538464,,
M,40 A 44,ALEMANIA,2023,3,ANTOFAGASTA,3.0,2.0,,2.0,5,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,40 a 44,2023,alemania,,,,,,,,,,,,0.39999999992,0.0625,,
M,45 A 49,ALEMANIA,2018,3,ANTOFAGASTA,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,45 a 49,2018,alemania,,,,,,,,,,,,,0.014705882352941176,,
M,45 A 49,ALEMANIA,2019,3,ANTOFAGASTA,1.0,,,,1,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,45 a 49,2019,alemania,,,,,,,,,,,,,0.014492753623188406,,
M,45 A 49,ALEMANIA,2020,3,ANTOFAGASTA,1.0,,,,1,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,45 a 49,2020,alemania,,,,,,,,,,,,,0.013333333333333334,,
M,50 A 54,ALEMANIA,2018,3,ANTOFAGASTA,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,50 a 54,2018,alemania,,,,,,,,,,,,,0.014705882352941176,,
M,50 A 54,ALEMANIA,2021,3,ANTOFAGASTA,1.0,1.0,,1.0,2,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,50 a 54,2021,alemania,,,,,,,,,,,,0.49999999975,0.02531645569620253,,
M,50 A 54,ALEMANIA,2022,3,ANTOFAGASTA,1.0,1.0,,1.0,2,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,50 a 54,2022,alemania,,,,,,,,,,,,0.49999999975,0.02564102564102564,,
M,50 A 54,ALEMANIA,2023,3,ANTOFAGASTA,1.0,1.0,,1.0,2,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,50 a 54,2023,alemania,,,,,,,,,,,,0.49999999975,0.025,,
M,55 A 59,ALEMANIA,2018,3,ANTOFAGASTA,2.0,,,,2,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,55 a 59,2018,alemania,,,,,,,,,,,,,0.029411764705882353,,
M,55 A 59,ALEMANIA,2019,3,ANTOFAGASTA,3.0,,,,3,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,55 a 59,2019,alemania,,,,,,,,,,,,,0.043478260869565216,,
M,55 A 59,ALEMANIA,2020,3,ANTOFAGASTA,2.0,,,,2,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,55 a 59,2020,alemania,,,,,,,,,,,,,0.02666666666666667,,
M,55 A 59,ALEMANIA,2021,3,ANTOFAGASTA,2.0,,,,2,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,55 a 59,2021,alemania,,,,,,,,,,,,,0.02531645569620253,,
M,55 A 59,ALEMANIA,2022,3,ANTOFAGASTA,2.0,,,,2,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,55 a 59,2022,alemania,,,,,,,,,,,,,0.02564102564102564,,
M,55 A 59,ALEMANIA,2023,3,ANTOFAGASTA,1.0,,,,1,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,55 a 59,2023,alemania,,,,,,,,,,,,,0.0125,,
M,60 A 64,ALEMANIA,2020,3,ANTOFAGASTA,1.0,,,,1,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,60 a 64,2020,alemania,,,,,,,,,,,,,0.013333333333333334,,
M,60 A 64,ALEMANIA,2021,3,ANTOFAGASTA,1.0,,,,1,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,60 a 64,2021,alemania,,,,,,,,,,,,,0.012658227848101266,,
M,60 A 64,ALEMANIA,2022,3,ANTOFAGASTA,1.0,,,,1,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,60 a 64,2022,alemania,,,,,,,,,,,,,0.01282051282051282,,
M,60 A 64,ALEMANIA,2023,3,ANTOFAGASTA,2.0,,,,2,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,60 a 64,2023,alemania,,,,,,,,,,,,,0.025,,
M,65 A 69,ALEMANIA,2018,3,ANTOFAGASTA,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,65 a 69,2018,alemania,,,,,,,,,,,,,0.014705882352941176,,
M,70 A 74,ALEMANIA,2019,3,ANTOFAGASTA,1.0,,,,1,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,70 a 74,2019,alemania,,,,,,,,,,,,,0.014492753623188406,,
M,70 A 74,ALEMANIA,2020,3,ANTOFAGASTA,1.0,,,,1,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,70 a 74,2020,alemania,,,,,,,,,,,,,0.013333333333333334,,
M,70 A 74,ALEMANIA,2021,3,ANTOFAGASTA,1.0,,,,1,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,70 a 74,2021,alemania,,,,,,,,,,,,,0.012658227848101266,,
M,70 A 74,ALEMANIA,2022,3,ANTOFAGASTA,1.0,,,,1,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,70 a 74,2022,alemania,,,,,,,,,,,,,0.01282051282051282,,
M,70 A 74,ALEMANIA,2023,3,ANTOFAGASTA,1.0,,,,1,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,70 a 74,2023,alemania,,,,,,,,,,,,,0.0125,,
M,80 O MÁS,ALEMANIA,2018,3,ANTOFAGASTA,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384,antofagasta,alemania,m,80 o más,2018,alemania,,,,,,,,,,,,,0.014705882352941176,,
M,80 O MÁS,ALEMANIA,2019,3,ANTOFAGASTA,1.0,,,,1,2019,DEU,1.44565976888253,0.987893350164853,3.163,antofagasta,alemania,m,80 o más,2019,alemania,,,,,,,,,,,,,0.014492753623188406,,
M,80 O MÁS,ALEMANIA,2020,3,ANTOFAGASTA,1.0,,,,1,2020,DEU,0.144877925813963,-4.09513751682526,3.881,antofagasta,alemania,m,80 o más,2020,alemania,,,,,,,,,,,,,0.013333333333333334,,
M,80 O MÁS,ALEMANIA,2021,3,ANTOFAGASTA,1.0,,,,1,2021,DEU,3.0666666666667,3.6699998840452,3.594,antofagasta,alemania,m,80 o más,2021,alemania,,,,,,,,,,,,,0.012658227848101266,,
M,80 O MÁS,ALEMANIA,2022,3,ANTOFAGASTA,1.0,,,,1,2022,DEU,6.87257438551096,1.36973104612758,3.12,antofagasta,alemania,m,80 o más,2022,alemania,,,,,,,,,,,,,0.01282051282051282,,
M,80 O MÁS,ALEMANIA,2023,3,ANTOFAGASTA,1.0,,,,1,2023,DEU,5.94643667725828,-0.266438401180253,3.068,antofagasta,alemania,m,80 o más,2023,alemania,,,,,,,,,,,,,0.0125,,
H,00 A 04,ARGENTINA,2018,3,ANTOFAGASTA,11.0,3.0,,3.0,14,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,00 a 04,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,,,0.21428571427040816,0.0061162079510703364,1.7142857141632653,0.928571428505102
H,00 A 04,ARGENTINA,2019,3,ANTOFAGASTA,9.0,5.0,,5.0,14,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,00 a 04,2019,argentina,,,,,,,,,,24.0,13.0,0.35714285711734695,0.0058823529411764705,,
H,00 A 04,ARGENTINA,2020,3,ANTOFAGASTA,6.0,4.0,,4.0,10,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,00 a 04,2020,argentina,,,,,,,,,,,,0.39999999996,0.004113533525298231,,
H,00 A 04,ARGENTINA,2021,3,ANTOFAGASTA,3.0,2.0,3.0,5.0,8,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,00 a 04,2021,argentina,,,,,,,,,,,,0.624999999921875,0.003218020917135961,,
H,00 A 04,ARGENTINA,2022,3,ANTOFAGASTA,,1.0,1.0,2.0,2,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,00 a 04,2022,argentina,,,,,,,,,,,,0.9999999995,0.0007911392405063291,,
H,00 A 04,ARGENTINA,2023,3,ANTOFAGASTA,,3.0,1.0,4.0,4,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,00 a 04,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.99999999975,0.0015558148580318942,8.2499999979375,1.499999999625
H,05 A 09,ARGENTINA,2018,3,ANTOFAGASTA,46.0,10.0,3.0,13.0,59,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,05 a 09,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.2203389830471129,0.025775447793796417,0.4067796610100546,0.2203389830471129
H,05 A 09,ARGENTINA,2019,3,ANTOFAGASTA,42.0,8.0,5.0,13.0,55,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,05 a 09,2019,argentina,,,,,,,,,,24.0,13.0,0.23636363635933885,0.023109243697478993,,
H,05 A 09,ARGENTINA,2020,3,ANTOFAGASTA,35.0,9.0,7.0,16.0,51,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,05 a 09,2020,argentina,,,,,,,,,,,,0.31372549018992696,0.02097902097902098,,
H,05 A 09,ARGENTINA,2021,3,ANTOFAGASTA,31.0,10.0,6.0,16.0,47,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,05 a 09,2021,argentina,,,,,,,,,,,,0.34042553190765057,0.018905872888173775,,
H,05 A 09,ARGENTINA,2022,3,ANTOFAGASTA,17.0,12.0,8.0,20.0,37,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,05 a 09,2022,argentina,,,,,,,,,,,,0.5405405405259314,0.014636075949367089,,
H,05 A 09,ARGENTINA,2023,3,ANTOFAGASTA,11.0,10.0,11.0,21.0,32,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,05 a 09,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.6562499999794923,0.012446518864255154,1.0312499999677736,0.18749999999414066
H,10 A 14,ARGENTINA,2018,3,ANTOFAGASTA,40.0,5.0,1.0,6.0,46,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,10 a 14,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.1304347826058601,0.020096111839231105,0.5217391304234404,0.28260869564603025
H,10 A 14,ARGENTINA,2019,3,ANTOFAGASTA,38.0,8.0,5.0,13.0,51,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,10 a 14,2019,argentina,,,,,,,,,,24.0,13.0,0.25490196077931565,0.02142857142857143,,
H,10 A 14,ARGENTINA,2020,3,ANTOFAGASTA,39.0,13.0,3.0,16.0,55,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,10 a 14,2020,argentina,,,,,,,,,,,,0.2909090909038017,0.02262443438914027,,
H,10 A 14,ARGENTINA,2021,3,ANTOFAGASTA,38.0,15.0,6.0,21.0,59,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,10 a 14,2021,argentina,,,,,,,,,,,,0.3559322033837978,0.023732904263877714,,
H,10 A 14,ARGENTINA,2022,3,ANTOFAGASTA,48.0,16.0,10.0,26.0,74,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,10 a 14,2022,argentina,,,,,,,,,,,,0.35135135134660334,0.029272151898734177,,
H,10 A 14,ARGENTINA,2023,3,ANTOFAGASTA,46.0,18.0,9.0,27.0,73,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,10 a 14,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.3698630136935635,0.028393621159082068,0.4520547945143554,0.08219178082079188
H,15 A 19,ARGENTINA,2018,3,ANTOFAGASTA,70.0,4.0,1.0,5.0,75,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,15 a 19,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.06666666666577778,0.0327653997378768,0.3199999999957333,0.17333333333102222
H,15 A 19,ARGENTINA,2019,3,ANTOFAGASTA,55.0,3.0,1.0,4.0,59,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,15 a 19,2019,argentina,,,,,,,,,,24.0,13.0,0.06779661016834243,0.024789915966386553,,
H,15 A 19,ARGENTINA,2020,3,ANTOFAGASTA,46.0,5.0,4.0,9.0,55,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,15 a 19,2020,argentina,,,,,,,,,,,,0.16363636363338843,0.02262443438914027,,
H,15 A 19,ARGENTINA,2021,3,ANTOFAGASTA,47.0,9.0,3.0,12.0,59,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,15 a 19,2021,argentina,,,,,,,,,,,,0.2033898305050273,0.023732904263877714,,
H,15 A 19,ARGENTINA,2022,3,ANTOFAGASTA,41.0,13.0,5.0,18.0,59,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,15 a 19,2022,argentina,,,,,,,,,,,,0.30508474575754096,0.02333860759493671,,
H,15 A 19,ARGENTINA,2023,3,ANTOFAGASTA,40.0,20.0,4.0,24.0,64,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,15 a 19,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.37499999999414063,0.024893037728510307,0.5156249999919433,0.09374999999853516
H,20 A 24,ARGENTINA,2018,3,ANTOFAGASTA,86.0,12.0,2.0,14.0,100,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,20 a 24,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.1399999999986,0.043687199650502405,0.2399999999976,0.1299999999987
H,20 A 24,ARGENTINA,2019,3,ANTOFAGASTA,87.0,26.0,1.0,27.0,114,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,20 a 24,2019,argentina,,,,,,,,,,24.0,13.0,0.23684210526108032,0.04789915966386555,,
H,20 A 24,ARGENTINA,2020,3,ANTOFAGASTA,84.0,23.0,2.0,25.0,109,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,20 a 24,2020,argentina,,,,,,,,,,,,0.2293577981630334,0.04483751542575072,,
H,20 A 24,ARGENTINA,2021,3,ANTOFAGASTA,79.0,22.0,1.0,23.0,102,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,20 a 24,2021,argentina,,,,,,,,,,,,0.22549019607622067,0.04102976669348351,,
H,20 A 24,ARGENTINA,2022,3,ANTOFAGASTA,72.0,29.0,1.0,30.0,102,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,20 a 24,2022,argentina,,,,,,,,,,,,0.29411764705594,0.040348101265822785,,
H,20 A 24,ARGENTINA,2023,3,ANTOFAGASTA,70.0,16.0,1.0,17.0,87,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,20 a 24,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.19540229884832871,0.0338389731621937,0.3793103448232263,0.0689655172405866
H,25 A 29,ARGENTINA,2018,3,ANTOFAGASTA,167.0,18.0,,18.0,185,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,25 a 29,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.09729729729677138,0.08082131935342944,0.1297297297290285,0.07027027026989044
H,25 A 29,ARGENTINA,2019,3,ANTOFAGASTA,149.0,21.0,2.0,23.0,172,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,25 a 29,2019,argentina,,,,,,,,,,24.0,13.0,0.1337209302317807,0.07226890756302522,,
H,25 A 29,ARGENTINA,2020,3,ANTOFAGASTA,135.0,26.0,2.0,28.0,163,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,25 a 29,2020,argentina,,,,,,,,,,,,0.17177914110324063,0.06705059646236117,,
H,25 A 29,ARGENTINA,2021,3,ANTOFAGASTA,115.0,31.0,3.0,34.0,149,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,25 a 29,2021,argentina,,,,,,,,,,,,0.2281879194615558,0.059935639581657284,,
H,25 A 29,ARGENTINA,2022,3,ANTOFAGASTA,100.0,32.0,2.0,34.0,134,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,25 a 29,2022,argentina,,,,,,,,,,,,0.2537313432816886,0.05300632911392405,,
H,25 A 29,ARGENTINA,2023,3,ANTOFAGASTA,86.0,33.0,2.0,35.0,121,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,25 a 29,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.2892561983447169,0.0470633994554648,0.2727272727250188,0.04958677685909432
H,30 A 34,ARGENTINA,2018,3,ANTOFAGASTA,143.0,4.0,1.0,5.0,148,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,30 a 34,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.03378378378355552,0.06465705548274356,0.1621621621610665,0.08783783783724435
H,30 A 34,ARGENTINA,2019,3,ANTOFAGASTA,156.0,13.0,1.0,14.0,170,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,30 a 34,2019,argentina,,,,,,,,,,24.0,13.0,0.08235294117598617,0.07142857142857142,,
H,30 A 34,ARGENTINA,2020,3,ANTOFAGASTA,174.0,13.0,1.0,14.0,188,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,30 a 34,2020,argentina,,,,,,,,,,,,0.07446808510598688,0.07733443027560674,,
H,30 A 34,ARGENTINA,2021,3,ANTOFAGASTA,181.0,28.0,,28.0,209,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,30 a 34,2021,argentina,,,,,,,,,,,,0.1339712918653877,0.084070796460177,,
H,30 A 34,ARGENTINA,2022,3,ANTOFAGASTA,182.0,27.0,,27.0,209,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,30 a 34,2022,argentina,,,,,,,,,,,,0.1291866028701953,0.08267405063291139,,
H,30 A 34,ARGENTINA,2023,3,ANTOFAGASTA,167.0,28.0,,28.0,195,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,30 a 34,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.14358974358900725,0.07584597432905485,0.16923076922990138,0.03076923076907298
H,35 A 39,ARGENTINA,2018,3,ANTOFAGASTA,133.0,5.0,,5.0,138,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,35 a 39,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.03623188405770847,0.06028833551769332,0.17391304347700065,0.09420289855004202
H,35 A 39,ARGENTINA,2019,3,ANTOFAGASTA,129.0,12.0,,12.0,141,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,35 a 39,2019,argentina,,,,,,,,,,24.0,13.0,0.08510638297811982,0.059243697478991594,,
H,35 A 39,ARGENTINA,2020,3,ANTOFAGASTA,114.0,15.0,1.0,16.0,130,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,35 a 39,2020,argentina,,,,,,,,,,,,0.12307692307597634,0.053475935828877004,,
H,35 A 39,ARGENTINA,2021,3,ANTOFAGASTA,112.0,19.0,2.0,21.0,133,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,35 a 39,2021,argentina,,,,,,,,,,,,0.1578947368409181,0.05349959774738536,,
H,35 A 39,ARGENTINA,2022,3,ANTOFAGASTA,126.0,19.0,1.0,20.0,146,2022,ARG,72.430757531824,5.26987967384072,6.805,antofagasta,argentina,h,35 a 39,2022,argentina,,,,,,,,,,,,0.13698630136892476,0.05775316455696203,,
H,35 A 39,ARGENTINA,2023,3,ANTOFAGASTA,143.0,20.0,,20.0,163,2023,ARG,133.488935594175,-1.61100162090189,6.139,antofagasta,argentina,h,35 a 39,2023,argentina,33.0,0.0,6.0,0.0,0.0,6.0,0.9999999998333333,0.0,0.0,,,0.12269938650231474,0.06339945546479969,0.2024539877288193,0.03680981595069442
H,40 A 44,ARGENTINA,2018,3,ANTOFAGASTA,117.0,4.0,,4.0,121,2018,ARG,34.2772237131003,-2.61739646282038,9.22,antofagasta,argentina,h,40 a 44,2018,argentina,24.0,0.0,13.0,0.0,0.0,13.0,0.9999999999230769,0.0,0.0,33.0,6.0,0.03305785123939622,0.05286151157710791,0.1983471074363773,0.1074380165280377
H,40 A 44,ARGENTINA,2019,3,ANTOFAGASTA,131.0,9.0,,9.0,140,2019,ARG,53.5483043492339,-2.00086100285785,9.843,antofagasta,argentina,h,40 a 44,2019,argentina,,,,,,,,,,24.0,13.0,0.0642857142852551,0.058823529411764705,,
H,40 A 44,ARGENTINA,2020,3,ANTOFAGASTA,147.0,12.0,,12.0,159,2020,ARG,42.0150947376509,-9.9004848136464,11.461,antofagasta,argentina,h,40 a 44,2020,argentina,,,,,,,,,,,,0.07547169811273288,0.06540518305224187,,
H,40 A 44,ARGENTINA,2021,3,ANTOFAGASTA,154.0,19.0,,19.0,173,2021,ARG,48.4093786255199,10.4418119882506,8.736,antofagasta,argentina,h,40 a 44,2021,argentina,,,,,,,,,,,,0.1098265895947409,0.06958970233306516,,
