"SEXO","EDAD","PAIS","AÑO ESTIMACION","CODREGEO","REGION","CENSO AJUSTADO","RRAA_REGULAR","RRAA_IRREGULAR","RRAA_TOTAL","ESTIMACION"
"M","55 A 59","VENEZUELA",2023,2,"TARAPACÁ","7","90","31","121",128

"M","55 A 59","VENEZUELA",2023,3,"ANTOFAGASTA","12","128","65","193",205

"M","55 A 59","VENEZUELA",2023,4,"ATACAMA","6","46","45","91",97

"M","55 A 59","VENEZUELA",2023,5,"COQUIMBO","24","194","135","329",353

"M","55 A 59","VENEZUELA",2023,6,"VALPARAÍSO","45","546","249","795",840

"M","55 A 59","VENEZUELA",2023,7,"METROPOLITANA DE SANTIAGO","876","4974","1942","6916",7792

"M","55 A 59","VENEZUELA",2023,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","18","255","141","396",414

"M","55 A 59","VENEZUELA",2023,9,"MAULE","24","264","159","423",447

"M","55 A 59","VENEZUELA",2023,10,"ÑUBLE","4","93","30","123",127

"M","55 A 59","VENEZUELA",2023,11,"BIOBÍO","15","319","167","486",501

"M","55 A 59","VENEZUELA",2023,12,"LA ARAUCANÍA","13","99","34","133",146

"M","55 A 59","VENEZUELA",2023,13,"LOS RÍOS","3","40","11","51",54

"M","55 A 59","VENEZUELA",2023,14,"LOS LAGOS","15","197","130","327",342

"M","55 A 59","VENEZUELA",2023,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","","12","10","22",22

"M","55 A 59","VENEZUELA",2023,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","3","52","10","62",65

"M","55 A 59","VENEZUELA",2023,17,"REGIÓN IGNORADA","","749","718","1467",1467

"M","60 A 64","ALEMANIA",2018,5,"COQUIMBO","1","","","",1

"M","60 A 64","ALEMANIA",2018,6,"VALPARAÍSO","21","","1","1",22

"M","60 A 64","ALEMANIA",2018,7,"METROPOLITANA DE SANTIAGO","40","","","",40

"M","60 A 64","ALEMANIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","","","",3

"M","60 A 64","ALEMANIA",2018,9,"MAULE","4","","","",4

"M","60 A 64","ALEMANIA",2018,10,"ÑUBLE","5","","","",5

"M","60 A 64","ALEMANIA",2018,11,"BIOBÍO","3","","","",3

"M","60 A 64","ALEMANIA",2018,12,"LA ARAUCANÍA","13","","","",13

"M","60 A 64","ALEMANIA",2018,13,"LOS RÍOS","5","","","",5

"M","60 A 64","ALEMANIA",2018,14,"LOS LAGOS","6","","1","1",7

"M","60 A 64","ALEMANIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1

"M","60 A 64","ALEMANIA",2018,17,"REGIÓN IGNORADA","","2","","2",2

"M","60 A 64","ALEMANIA",2019,5,"COQUIMBO","1","","","",1

"M","60 A 64","ALEMANIA",2019,6,"VALPARAÍSO","17","1","1","2",19

"M","60 A 64","ALEMANIA",2019,7,"METROPOLITANA DE SANTIAGO","44","","","",44

"M","60 A 64","ALEMANIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1

"M","60 A 64","ALEMANIA",2019,9,"MAULE","6","","","",6

"M","60 A 64","ALEMANIA",2019,10,"ÑUBLE","5","","","",5

"M","60 A 64","ALEMANIA",2019,11,"BIOBÍO","2","","","",2

"M","60 A 64","ALEMANIA",2019,12,"LA ARAUCANÍA","13","1","","1",14

"M","60 A 64","ALEMANIA",2019,13,"LOS RÍOS","3","","","",3

"M","60 A 64","ALEMANIA",2019,14,"LOS LAGOS","6","","1","1",7

"M","60 A 64","ALEMANIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1

"M","60 A 64","ALEMANIA",2019,17,"REGIÓN IGNORADA","","4","","4",4

"M","60 A 64","ALEMANIA",2020,3,"ANTOFAGASTA","1","","","",1

"M","60 A 64","ALEMANIA",2020,5,"COQUIMBO","2","","","",2

"M","60 A 64","ALEMANIA",2020,6,"VALPARAÍSO","16","1","1","2",18

"M","60 A 64","ALEMANIA",2020,7,"METROPOLITANA DE SANTIAGO","43","","4","4",47

"M","60 A 64","ALEMANIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1

"M","60 A 64","ALEMANIA",2020,9,"MAULE","8","","","",8

"M","60 A 64","ALEMANIA",2020,10,"ÑUBLE","4","","","",4

"M","60 A 64","ALEMANIA",2020,11,"BIOBÍO","5","1","","1",6

"M","60 A 64","ALEMANIA",2020,12,"LA ARAUCANÍA","10","1","","1",11

"M","60 A 64","ALEMANIA",2020,13,"LOS RÍOS","3","1","","1",4

"M","60 A 64","ALEMANIA",2020,14,"LOS LAGOS","7","1","","1",8

"M","60 A 64","ALEMANIA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1

"M","60 A 64","ALEMANIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","2","","","",2

"M","60 A 64","ALEMANIA",2020,17,"REGIÓN IGNORADA","","2","","2",2

"M","60 A 64","ALEMANIA",2021,3,"ANTOFAGASTA","1","","","",1

"M","60 A 64","ALEMANIA",2021,5,"COQUIMBO","3","","","",3

"M","60 A 64","ALEMANIA",2021,6,"VALPARAÍSO","18","1","1","2",20

"M","60 A 64","ALEMANIA",2021,7,"METROPOLITANA DE SANTIAGO","58","2","1","3",61

"M","60 A 64","ALEMANIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","","","",2

"M","60 A 64","ALEMANIA",2021,9,"MAULE","8","","","",8

"M","60 A 64","ALEMANIA",2021,10,"ÑUBLE","4","","","",4

"M","60 A 64","ALEMANIA",2021,11,"BIOBÍO","3","1","","1",4

"M","60 A 64","ALEMANIA",2021,12,"LA ARAUCANÍA","12","2","","2",14

"M","60 A 64","ALEMANIA",2021,13,"LOS RÍOS","5","1","","1",6

"M","60 A 64","ALEMANIA",2021,14,"LOS LAGOS","6","1","","1",7

"M","60 A 64","ALEMANIA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1

"M","60 A 64","ALEMANIA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","2","","","",2

"M","60 A 64","ALEMANIA",2021,17,"REGIÓN IGNORADA","","3","","3",3

"M","60 A 64","ALEMANIA",2022,3,"ANTOFAGASTA","1","","","",1

"M","60 A 64","ALEMANIA",2022,4,"ATACAMA","1","","","",1

"M","60 A 64","ALEMANIA",2022,5,"COQUIMBO","2","","","",2

"M","60 A 64","ALEMANIA",2022,6,"VALPARAÍSO","20","","1","1",21

"M","60 A 64","ALEMANIA",2022,7,"METROPOLITANA DE SANTIAGO","62","2","","2",64

"M","60 A 64","ALEMANIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1

"M","60 A 64","ALEMANIA",2022,9,"MAULE","8","","","",8

"M","60 A 64","ALEMANIA",2022,10,"ÑUBLE","3","","","",3

"M","60 A 64","ALEMANIA",2022,11,"BIOBÍO","5","1","","1",6

"M","60 A 64","ALEMANIA",2022,12,"LA ARAUCANÍA","9","3","","3",12

"M","60 A 64","ALEMANIA",2022,13,"LOS RÍOS","4","1","","1",5

"M","60 A 64","ALEMANIA",2022,14,"LOS LAGOS","5","","","",5

"M","60 A 64","ALEMANIA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","1","","1",2

"M","60 A 64","ALEMANIA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1

"M","60 A 64","ALEMANIA",2022,17,"REGIÓN IGNORADA","","2","","2",2

"M","60 A 64","ALEMANIA",2023,3,"ANTOFAGASTA","2","","","",2

"M","60 A 64","ALEMANIA",2023,4,"ATACAMA","1","","","",1

"M","60 A 64","ALEMANIA",2023,5,"COQUIMBO","4","","","",4

"M","60 A 64","ALEMANIA",2023,6,"VALPARAÍSO","14","","","",14

"M","60 A 64","ALEMANIA",2023,7,"METROPOLITANA DE SANTIAGO","65","1","2","3",68

"M","60 A 64","ALEMANIA",2023,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1

"M","60 A 64","ALEMANIA",2023,9,"MAULE","8","","","",8

"M","60 A 64","ALEMANIA",2023,10,"ÑUBLE","4","","","",4

"M","60 A 64","ALEMANIA",2023,11,"BIOBÍO","7","1","","1",8

"M","60 A 64","ALEMANIA",2023,12,"LA ARAUCANÍA","6","1","","1",7

"M","60 A 64","ALEMANIA",2023,13,"LOS RÍOS","5","1","","1",6

"M","60 A 64","ALEMANIA",2023,14,"LOS LAGOS","5","","","",5

"M","60 A 64","ALEMANIA",2023,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1

"M","60 A 64","ALEMANIA",2023,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1

"M","60 A 64","ALEMANIA",2023,17,"REGIÓN IGNORADA","","3","","3",3

"M","60 A 64","ARGENTINA",2018,1,"ARICA Y PARINACOTA","3","","","",3

"M","60 A 64","ARGENTINA",2018,2,"TARAPACÁ","16","","","",16

"M","60 A 64","ARGENTINA",2018,3,"ANTOFAGASTA","39","1","","1",40

"M","60 A 64","ARGENTINA",2018,4,"ATACAMA","3","","","",3

"M","60 A 64","ARGENTINA",2018,5,"COQUIMBO","26","2","","2",28

"M","60 A 64","ARGENTINA",2018,6,"VALPARAÍSO","107","6","","6",113

"M","60 A 64","ARGENTINA",2018,7,"METROPOLITANA DE SANTIAGO","435","6","1","7",442

"M","60 A 64","ARGENTINA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","23","","","",23

"M","60 A 64","ARGENTINA",2018,9,"MAULE","26","","","",26

"M","60 A 64","ARGENTINA",2018,10,"ÑUBLE","8","","","",8

"M","60 A 64","ARGENTINA",2018,11,"BIOBÍO","29","1","1","2",31

"M","60 A 64","ARGENTINA",2018,12,"LA ARAUCANÍA","71","1","","1",72

"M","60 A 64","ARGENTINA",2018,13,"LOS RÍOS","14","","","",14

"M","60 A 64","ARGENTINA",2018,14,"LOS LAGOS","59","","","",59

"M","60 A 64","ARGENTINA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","15","1","","1",16

"M","60 A 64","ARGENTINA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","38","1","","1",39

"M","60 A 64","ARGENTINA",2018,17,"REGIÓN IGNORADA","","7","1","8",8

"M","60 A 64","ARGENTINA",2019,1,"ARICA Y PARINACOTA","4","1","","1",5

"M","60 A 64","ARGENTINA",2019,2,"TARAPACÁ","12","","","",12

"M","60 A 64","ARGENTINA",2019,3,"ANTOFAGASTA","36","2","","2",38

"M","60 A 64","ARGENTINA",2019,4,"ATACAMA","4","","","",4

"M","60 A 64","ARGENTINA",2019,5,"COQUIMBO","32","3","","3",35

"M","60 A 64","ARGENTINA",2019,6,"VALPARAÍSO","129","8","","8",137

"M","60 A 64","ARGENTINA",2019,7,"METROPOLITANA DE SANTIAGO","465","16","1","17",482

"M","60 A 64","ARGENTINA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","20","","","",20

"M","60 A 64","ARGENTINA",2019,9,"MAULE","26","1","","1",27

"M","60 A 64","ARGENTINA",2019,10,"ÑUBLE","11","","","",11

"M","60 A 64","ARGENTINA",2019,11,"BIOBÍO","33","1","","1",34

"M","60 A 64","ARGENTINA",2019,12,"LA ARAUCANÍA","79","1","","1",80

"M","60 A 64","ARGENTINA",2019,13,"LOS RÍOS","13","","","",13

"M","60 A 64","ARGENTINA",2019,14,"LOS LAGOS","74","","","",74

"M","60 A 64","ARGENTINA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","18","1","","1",19

"M","60 A 64","ARGENTINA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","38","1","","1",39

"M","60 A 64","ARGENTINA",2019,17,"REGIÓN IGNORADA","","5","1","6",6

"M","60 A 64","ARGENTINA",2020,1,"ARICA Y PARINACOTA","6","1","","1",7

"M","60 A 64","ARGENTINA",2020,2,"TARAPACÁ","15","","","",15

"M","60 A 64","ARGENTINA",2020,3,"ANTOFAGASTA","28","3","","3",31

"M","60 A 64","ARGENTINA",2020,4,"ATACAMA","7","","","",7

"M","60 A 64","ARGENTINA",2020,5,"COQUIMBO","39","1","1","2",41

"M","60 A 64","ARGENTINA",2020,6,"VALPARAÍSO","144","6","","6",150

"M","60 A 64","ARGENTINA",2020,7,"METROPOLITANA DE SANTIAGO","528","24","8","32",560

"M","60 A 64","ARGENTINA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","19","1","","1",20

"M","60 A 64","ARGENTINA",2020,9,"MAULE","30","4","","4",34

"M","60 A 64","ARGENTINA",2020,10,"ÑUBLE","11","1","","1",12

"M","60 A 64","ARGENTINA",2020,11,"BIOBÍO","46","3","1","4",50

"M","60 A 64","ARGENTINA",2020,12,"LA ARAUCANÍA","86","4","1","5",91

"M","60 A 64","ARGENTINA",2020,13,"LOS RÍOS","12","","","",12

"M","60 A 64","ARGENTINA",2020,14,"LOS LAGOS","84","","","",84

"M","60 A 64","ARGENTINA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","21","1","","1",22

"M","60 A 64","ARGENTINA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","47","1","","1",48

"M","60 A 64","ARGENTINA",2020,17,"REGIÓN IGNORADA","","8","3","11",11

"M","60 A 64","ARGENTINA",2021,1,"ARICA Y PARINACOTA","6","","","",6

"M","60 A 64","ARGENTINA",2021,2,"TARAPACÁ","17","","","",17

"M","60 A 64","ARGENTINA",2021,3,"ANTOFAGASTA","27","1","","1",28

"M","60 A 64","ARGENTINA",2021,4,"ATACAMA","6","","","",6

"M","60 A 64","ARGENTINA",2021,5,"COQUIMBO","39","3","1","4",43

"M","60 A 64","ARGENTINA",2021,6,"VALPARAÍSO","152","9","","9",161

"M","60 A 64","ARGENTINA",2021,7,"METROPOLITANA DE SANTIAGO","579","31","10","41",620

"M","60 A 64","ARGENTINA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","26","1","","1",27

"M","60 A 64","ARGENTINA",2021,9,"MAULE","28","1","","1",29

"M","60 A 64","ARGENTINA",2021,10,"ÑUBLE","10","1","","1",11

"M","60 A 64","ARGENTINA",2021,11,"BIOBÍO","42","5","1","6",48

"M","60 A 64","ARGENTINA",2021,12,"LA ARAUCANÍA","96","4","2","6",102

"M","60 A 64","ARGENTINA",2021,13,"LOS RÍOS","18","","","",18

"M","60 A 64","ARGENTINA",2021,14,"LOS LAGOS","90","1","","1",91

"M","60 A 64","ARGENTINA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","30","1","","1",31

"M","60 A 64","ARGENTINA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","50","2","","2",52

"M","60 A 64","ARGENTINA",2021,17,"REGIÓN IGNORADA","","3","1","4",4

"M","60 A 64","ARGENTINA",2022,1,"ARICA Y PARINACOTA","5","","","",5

"M","60 A 64","ARGENTINA",2022,2,"TARAPACÁ","20","1","","1",21

"M","60 A 64","ARGENTINA",2022,3,"ANTOFAGASTA","21","4","","4",25

"M","60 A 64","ARGENTINA",2022,4,"ATACAMA","5","","","",5

"M","60 A 64","ARGENTINA",2022,5,"COQUIMBO","45","1","","1",46

"M","60 A 64","ARGENTINA",2022,6,"VALPARAÍSO","170","9","","9",179

"M","60 A 64","ARGENTINA",2022,7,"METROPOLITANA DE SANTIAGO","626","32","6","38",664

"M","60 A 64","ARGENTINA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","33","1","","1",34

"M","60 A 64","ARGENTINA",2022,9,"MAULE","27","2","","2",29

"M","60 A 64","ARGENTINA",2022,10,"ÑUBLE","12","1","","1",13

"M","60 A 64","ARGENTINA",2022,11,"BIOBÍO","42","3","","3",45

"M","60 A 64","ARGENTINA",2022,12,"LA ARAUCANÍA","105","3","1","4",109

"M","60 A 64","ARGENTINA",2022,13,"LOS RÍOS","22","","","",22

"M","60 A 64","ARGENTINA",2022,14,"LOS LAGOS","106","1","","1",107

"M","60 A 64","ARGENTINA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","32","1","","1",33

"M","60 A 64","ARGENTINA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","58","4","","4",62

"M","60 A 64","ARGENTINA",2022,17,"REGIÓN IGNORADA","","10","3","13",13

"M","60 A 64","ARGENTINA",2023,1,"ARICA Y PARINACOTA","7","","","",7

"M","60 A 64","ARGENTINA",2023,2,"TARAPACÁ","18","1","","1",19

"M","60 A 64","ARGENTINA",2023,3,"ANTOFAGASTA","31","4","","4",35

"M","60 A 64","ARGENTINA",2023,4,"ATACAMA","5","1","","1",6

"M","60 A 64","ARGENTINA",2023,5,"COQUIMBO","45","5","","5",50

"M","60 A 64","ARGENTINA",2023,6,"VALPARAÍSO","175","11","1","12",187

"M","60 A 64","ARGENTINA",2023,7,"METROPOLITANA DE SANTIAGO","675","40","4","44",719

"M","60 A 64","ARGENTINA",2023,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","35","2","","2",37

"M","60 A 64","ARGENTINA",2023,9,"MAULE","25","3","","3",28

"M","60 A 64","ARGENTINA",2023,10,"ÑUBLE","13","2","","2",15

"M","60 A 64","ARGENTINA",2023,11,"BIOBÍO","53","1","","1",54

"M","60 A 64","ARGENTINA",2023,12,"LA ARAUCANÍA","118","1","","1",119

"M","60 A 64","ARGENTINA",2023,13,"LOS RÍOS","27","1","","1",28

"M","60 A 64","ARGENTINA",2023,14,"LOS LAGOS","117","4","1","5",122

"M","60 A 64","ARGENTINA",2023,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","46","1","","1",47

"M","60 A 64","ARGENTINA",2023,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","57","3","","3",60

"M","60 A 64","ARGENTINA",2023,17,"REGIÓN IGNORADA","","22","3","25",25

"M","60 A 64","BOLIVIA",2018,1,"ARICA Y PARINACOTA","195","10","","10",205

"M","60 A 64","BOLIVIA",2018,2,"TARAPACÁ","133","22","","22",155

"M","60 A 64","BOLIVIA",2018,3,"ANTOFAGASTA","168","19","1","20",188

"M","60 A 64","BOLIVIA",2018,4,"ATACAMA","11","2","1","3",14

"M","60 A 64","BOLIVIA",2018,5,"COQUIMBO","7","","","",7

"M","60 A 64","BOLIVIA",2018,6,"VALPARAÍSO","17","4","","4",21

"M","60 A 64","BOLIVIA",2018,7,"METROPOLITANA DE SANTIAGO","121","14","3","17",138

"M","60 A 64","BOLIVIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","5","2","","2",7

"M","60 A 64","BOLIVIA",2018,9,"MAULE","1","1","","1",2

"M","60 A 64","BOLIVIA",2018,10,"ÑUBLE","2","","","",2

"M","60 A 64","BOLIVIA",2018,11,"BIOBÍO","4","","","",4

"M","60 A 64","BOLIVIA",2018,12,"LA ARAUCANÍA","3","","","",3

"M","60 A 64","BOLIVIA",2018,13,"LOS RÍOS","1","","","",1

"M","60 A 64","BOLIVIA",2018,14,"LOS LAGOS","2","","","",2

"M","60 A 64","BOLIVIA",2018,17,"REGIÓN IGNORADA","","12","2","14",14

"M","60 A 64","BOLIVIA",2019,1,"ARICA Y PARINACOTA","191","12","","12",203

"M","60 A 64","BOLIVIA",2019,2,"TARAPACÁ","143","36","","36",179

"M","60 A 64","BOLIVIA",2019,3,"ANTOFAGASTA","210","25","2","27",237

"M","60 A 64","BOLIVIA",2019,4,"ATACAMA","12","7","","7",19

"M","60 A 64","BOLIVIA",2019,5,"COQUIMBO","8","","","",8

"M","60 A 64","BOLIVIA",2019,6,"VALPARAÍSO","17","5","","5",22

"M","60 A 64","BOLIVIA",2019,7,"METROPOLITANA DE SANTIAGO","149","20","2","22",171

"M","60 A 64","BOLIVIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","2","","2",6

"M","60 A 64","BOLIVIA",2019,9,"MAULE","2","1","","1",3

"M","60 A 64","BOLIVIA",2019,10,"ÑUBLE","2","","","",2

"M","60 A 64","BOLIVIA",2019,11,"BIOBÍO","5","","","",5

"M","60 A 64","BOLIVIA",2019,12,"LA ARAUCANÍA","3","","","",3

"M","60 A 64","BOLIVIA",2019,13,"LOS RÍOS","2","","","",2

"M","60 A 64","BOLIVIA",2019,14,"LOS LAGOS","2","","","",2

"M","60 A 64","BOLIVIA",2019,17,"REGIÓN IGNORADA","","14","6","20",20

"M","60 A 64","BOLIVIA",2020,1,"ARICA Y PARINACOTA","188","18","1","19",207

"M","60 A 64","BOLIVIA",2020,2,"TARAPACÁ","166","55","","55",221

"M","60 A 64","BOLIVIA",2020,3,"ANTOFAGASTA","240","40","3","43",283

"M","60 A 64","BOLIVIA",2020,4,"ATACAMA","17","10","2","12",29

"M","60 A 64","BOLIVIA",2020,5,"COQUIMBO","9","3","","3",12

"M","60 A 64","BOLIVIA",2020,6,"VALPARAÍSO","19","3","","3",22

"M","60 A 64","BOLIVIA",2020,7,"METROPOLITANA DE SANTIAGO","179","28","10","38",217

"M","60 A 64","BOLIVIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","5","","5",9

"M","60 A 64","BOLIVIA",2020,9,"MAULE","2","1","","1",3

"M","60 A 64","BOLIVIA",2020,10,"ÑUBLE","1","","","",1

"M","60 A 64","BOLIVIA",2020,11,"BIOBÍO","6","","","",6

"M","60 A 64","BOLIVIA",2020,12,"LA ARAUCANÍA","4","","","",4

"M","60 A 64","BOLIVIA",2020,13,"LOS RÍOS","2","","","",2

"M","60 A 64","BOLIVIA",2020,14,"LOS LAGOS","1","","1","1",2

"M","60 A 64","BOLIVIA",2020,17,"REGIÓN IGNORADA","","14","13","27",27

"M","60 A 64","BOLIVIA",2021,1,"ARICA Y PARINACOTA","194","32","","32",226

"M","60 A 64","BOLIVIA",2021,2,"TARAPACÁ","193","81","","81",274

"M","60 A 64","BOLIVIA",2021,3,"ANTOFAGASTA","272","58","5","63",335

"M","60 A 64","BOLIVIA",2021,4,"ATACAMA","19","17","1","18",37

"M","60 A 64","BOLIVIA",2021,5,"COQUIMBO","10","3","","3",13

"M","60 A 64","BOLIVIA",2021,6,"VALPARAÍSO","20","3","","3",23

"M","60 A 64","BOLIVIA",2021,7,"METROPOLITANA DE SANTIAGO","186","43","9","52",238

"M","60 A 64","BOLIVIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","6","","6",8

"M","60 A 64","BOLIVIA",2021,9,"MAULE","3","3","","3",6

"M","60 A 64","BOLIVIA",2021,10,"ÑUBLE","1","","","",1

"M","60 A 64","BOLIVIA",2021,11,"BIOBÍO","6","","","",6

"M","60 A 64","BOLIVIA",2021,12,"LA ARAUCANÍA","2","","1","1",3

"M","60 A 64","BOLIVIA",2021,13,"LOS RÍOS","2","","","",2

"M","60 A 64","BOLIVIA",2021,14,"LOS LAGOS","1","","1","1",2

"M","60 A 64","BOLIVIA",2021,17,"REGIÓN IGNORADA","","7","15","22",22

"M","60 A 64","BOLIVIA",2022,1,"ARICA Y PARINACOTA","194","33","","33",227

"M","60 A 64","BOLIVIA",2022,2,"TARAPACÁ","222","95","","95",317

"M","60 A 64","BOLIVIA",2022,3,"ANTOFAGASTA","304","76","3","79",383

"M","60 A 64","BOLIVIA",2022,4,"ATACAMA","21","19","1","20",41

"M","60 A 64","BOLIVIA",2022,5,"COQUIMBO","10","5","","5",15

"M","60 A 64","BOLIVIA",2022,6,"VALPARAÍSO","22","5","","5",27

"M","60 A 64","BOLIVIA",2022,7,"METROPOLITANA DE SANTIAGO","206","64","8","72",278

"M","60 A 64","BOLIVIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","7","","7",11

"M","60 A 64","BOLIVIA",2022,9,"MAULE","3","2","","2",5

"M","60 A 64","BOLIVIA",2022,10,"ÑUBLE","1","","","",1

"M","60 A 64","BOLIVIA",2022,11,"BIOBÍO","8","1","","1",9

"M","60 A 64","BOLIVIA",2022,12,"LA ARAUCANÍA","2","","1","1",3

"M","60 A 64","BOLIVIA",2022,13,"LOS RÍOS","1","","","",1

"M","60 A 64","BOLIVIA",2022,14,"LOS LAGOS","2","","1","1",3

"M","60 A 64","BOLIVIA",2022,17,"REGIÓN IGNORADA","","20","26","46",46

"M","60 A 64","BOLIVIA",2023,1,"ARICA Y PARINACOTA","200","42","1","43",243

"M","60 A 64","BOLIVIA",2023,2,"TARAPACÁ","243","118","","118",361

"M","60 A 64","BOLIVIA",2023,3,"ANTOFAGASTA","342","101","8","109",451

"M","60 A 64","BOLIVIA",2023,4,"ATACAMA","25","26","","26",51

"M","60 A 64","BOLIVIA",2023,5,"COQUIMBO","18","7","","7",25

"M","60 A 64","BOLIVIA",2023,6,"VALPARAÍSO","22","5","","5",27

"M","60 A 64","BOLIVIA",2023,7,"METROPOLITANA DE SANTIAGO","226","79","11","90",316

"M","60 A 64","BOLIVIA",2023,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","5","8","1","9",14

"M","60 A 64","BOLIVIA",2023,9,"MAULE","5","2","","2",7

"M","60 A 64","BOLIVIA",2023,10,"ÑUBLE","2","","","",2

"M","60 A 64","BOLIVIA",2023,11,"BIOBÍO","9","1","","1",10

"M","60 A 64","BOLIVIA",2023,12,"LA ARAUCANÍA","1","","1","1",2

"M","60 A 64","BOLIVIA",2023,13,"LOS RÍOS","1","","","",1

"M","60 A 64","BOLIVIA",2023,14,"LOS LAGOS","1","","","",1

"M","60 A 64","BOLIVIA",2023,17,"REGIÓN IGNORADA","","20","33","53",53

"M","60 A 64","BRASIL",2018,1,"ARICA Y PARINACOTA","2","","","",2

"M","60 A 64","BRASIL",2018,2,"TARAPACÁ","2","","","",2

"M","60 A 64","BRASIL",2018,3,"ANTOFAGASTA","5","","","",5

"M","60 A 64","BRASIL",2018,4,"ATACAMA","2","","","",2

"M","60 A 64","BRASIL",2018,5,"COQUIMBO","5","","","",5

"M","60 A 64","BRASIL",2018,6,"VALPARAÍSO","26","","1","1",27

"M","60 A 64","BRASIL",2018,7,"METROPOLITANA DE SANTIAGO","133","8","2","10",143

"M","60 A 64","BRASIL",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","2","1","3",6

"M","60 A 64","BRASIL",2018,9,"MAULE","7","","1","1",8

"M","60 A 64","BRASIL",2018,10,"ÑUBLE","2","","","",2

"M","60 A 64","BRASIL",2018,11,"BIOBÍO","9","","","",9

"M","60 A 64","BRASIL",2018,12,"LA ARAUCANÍA","5","","","",5

"M","60 A 64","BRASIL",2018,13,"LOS RÍOS","1","1","","1",2

"M","60 A 64","BRASIL",2018,14,"LOS LAGOS","1","","","",1

"M","60 A 64","BRASIL",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","","1","","1",1

"M","60 A 64","BRASIL",2018,17,"REGIÓN IGNORADA","","5","","5",5

